Time (s)		Acceleration (g)	
6.235938e-001	1.793329e+001			
6.237500e-001	1.319584e+001			
6.239063e-001	1.347335e+001			
6.240625e-001	1.300343e+001			
6.242188e-001	6.080470e+000			
6.243750e-001	-4.744418e+000			
6.245312e-001	-1.107539e+001			
6.246875e-001	-2.093116e+001			
6.248438e-001	-2.710393e+001			
6.250000e-001	-2.501589e+001			
6.251562e-001	-2.116126e+001			
6.253125e-001	-1.099653e+001			
6.254688e-001	-1.753996e+000			
6.256250e-001	5.185408e+000			
6.257813e-001	7.681067e+000			
6.259375e-001	1.564384e+001			
6.260938e-001	1.547556e+001			
6.262500e-001	1.432796e+001			
6.264063e-001	7.547114e+000			
6.265625e-001	4.033601e+000			
6.267187e-001	2.232314e+000			
6.268750e-001	-2.006898e+000			
6.270313e-001	-3.389642e-001			
6.271875e-001	-1.100433e+000			
6.273437e-001	-2.562636e+000			
6.275000e-001	-6.296764e+000			
6.276563e-001	-9.668641e+000			
6.278125e-001	-4.384689e+000			
6.279687e-001	6.986815e+000			
6.281250e-001	1.276673e+001			
6.282813e-001	1.462287e+001			
6.284375e-001	1.772432e+001			
6.285938e-001	8.350954e+000			
6.287500e-001	1.623283e+000			
6.289063e-001	-4.218688e+000			
6.290625e-001	-4.676721e+000			
6.292188e-001	8.666032e+000			
6.293750e-001	8.066723e+000			
6.295312e-001	7.713115e-001			
6.296875e-001	-1.618242e+000			
6.298438e-001	-3.131698e+000			
6.300000e-001	-4.971034e+000			
6.301562e-001	-7.269005e+000			
6.303125e-001	3.196874e+000			
6.304688e-001	1.157723e+001			
6.306250e-001	2.381295e+001			
6.307812e-001	2.380623e+001			
6.309375e-001	1.140943e+001			
6.310938e-001	4.502918e+000			
6.312500e-001	-4.043324e+000			
6.314063e-001	-2.413715e+001			
6.315625e-001	-2.065965e+001			
6.317188e-001	-1.713786e+001			
6.318750e-001	-1.027083e+001			
6.320313e-001	-4.370525e+000			
6.321875e-001	2.723116e+000			
6.323437e-001	2.825285e+001			
6.325000e-001	2.028768e+001			
6.326563e-001	1.070066e+001			
6.328125e-001	2.590723e+000			
6.329687e-001	4.986278e+000			
6.331250e-001	-6.165691e+000			
6.332813e-001	-1.097048e+001			
6.334375e-001	-1.621062e+001			
6.335938e-001	6.153688e+000			
6.337500e-001	5.684732e+000			
6.339063e-001	7.386994e+000			
6.340625e-001	5.190809e+000			
6.342188e-001	1.243401e+001			
6.343750e-001	6.390387e-001			
6.345312e-001	-9.692407e-001			
6.346875e-001	-1.773644e+001			
6.348438e-001	-8.824592e+000			
6.350000e-001	7.130970e+000			
6.351562e-001	1.517765e+001			
6.353125e-001	1.664777e+001			
6.354688e-001	2.081485e+001			
6.356250e-001	1.363178e+001			
6.357812e-001	1.416868e+001			
6.359375e-001	-7.159538e+000			
6.360938e-001	-2.088435e+001			
6.362500e-001	-2.409418e+001			
6.364063e-001	-2.162121e+001			
6.365625e-001	-1.374797e+001			
6.367188e-001	-8.554044e+000			
6.368750e-001	1.046192e+001			
6.370313e-001	2.987278e+001			
6.371875e-001	1.759961e+001			
6.373437e-001	5.403262e+000			
6.375000e-001	-1.249222e+001			
6.376563e-001	-1.787400e+001			
6.378125e-001	-3.105507e+001			
6.379687e-001	-2.508719e+001			
6.381250e-001	-9.054688e+000			
6.382813e-001	-1.840537e+000			
6.384375e-001	8.277856e+000			
6.385937e-001	1.392346e-001			
6.387500e-001	1.858409e+001			
6.389063e-001	9.282985e+000			
6.390625e-001	1.494155e+001			
6.392188e-001	4.805393e+000			
6.393750e-001	6.909516e+000			
6.395313e-001	-8.425373e+000			
6.396875e-001	-5.852053e+000			
6.398438e-001	-1.262113e+000			
